Name,Team,Level,Age,PA,BB,K,BBK,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC1,wRAA,wOBA,wRC2,PlayerId
"Brian Anderson","MIA","A,AAA",29,32,0.125,0.34375,0.36363636,0.21428571,0.3125,0.5,0.8125,0.28571429,1.861607142857143,0.26666667,-0.04302900843322277,4.6131422091202605,0.4587441254334317,0.3512160964310169,111.22291539865715,"18289"
"Edwin Rios","LAD","AAA",28,218,0.09174312,0.30275229,0.3030303,0.25925926,0.33944954,0.49206349,0.83151303,0.23280423,2.3154710525228,0.33898305,-0.7315926775336266,32.760745785992334,0.6924191935469642,0.353565446553974,102.15919964376963,"18316"
"Daz Cameron","DET","AAA",25,430,0.08604651,0.28604651,0.30081301,0.24020888,0.31162791,0.39164491,0.70327282,0.15143603,6.591593058468259,0.32156863,1.2243247162550688,48.74441973651162,-7.741371022813407,0.31359463555868283,86.29501168568589,"18353"
"Lewin Diaz","MIA","AAA",25,368,0.08695652,0.20380435,0.42666667,0.25230769,0.32336957,0.49230769,0.81567726,0.24,2.6362782053571427,0.26582278,-0.6094742566347122,53.57192652555993,5.230598619905024,0.35161835894636484,110.82013847470904,"18365"
"Jermaine Palacios","MIN","AAA",25,428,0.07943925,0.23831776,0.33333333,0.28316327,0.3411215,0.46173469,0.80285619,0.17857142,4.379307508973026,0.35018051,-2.507722593843937,62.98764763252971,6.764581481387589,0.35349673701223927,112.03168369224589,"18371"
"Travis Blankenhorn","NYM","AAA",25,369,0.08672087,0.23848238,0.36363636,0.2674772,0.3423913,0.46504559,0.80743689,0.19756839,4.255621177063906,0.3215859,0.8570741470903158,54.739533371462336,6.266843161715971,0.3548873242305475,112.92860605548958,"18395"
"Juan Yepez","STL","AAA",24,208,0.08173077,0.22115385,0.36956522,0.27659574,0.34134615,0.57978723,0.92113338,0.30319149,1.640498642857143,0.28346457,-0.3504476975649595,37.398003392103156,10.074644141080814,0.3920089886165582,136.87190893522313,"18400"
"Ronald Acuna Jr.","ATL","AAA",24,25,0.24,0.24,1,0.36842105,0.52,0.42105263,0.94105263,0.05263158,5.583791223214286,0.53846154,0.5161972986534238,5.319613113119681,2.0355555108333423,0.4309410999218623,161.98294175522994,"18401"
"Trey Amburgey","SEA","AAA",27,218,0.08715596,0.30275229,0.28787879,0.20812183,0.27981651,0.38071066,0.66052717,0.17258883,4.251526053843428,0.2601626,-0.5677448282949626,20.303020104827233,-9.420029878554988,0.292192154794658,69.95729715790242,"18425"
"P.J. Higgins","CHC","AAA",29,86,0.13953488,0.18604651,0.75,0.41666667,0.5,0.56944444,1.06944444,0.15277777,2.7852696960034655,0.51785714,-0.059026556089520454,21.325419050194334,10.028260898329329,0.472468611805938,188.7679960174214,"18433"
"Junior Fernandez","STL","AAA",25,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,-100,"18496"
"Ali Sanchez","DET","AAA",25,291,0.12027491,0.26460481,0.45454545,0.26190476,0.35395189,0.38888889,0.74284078,0.12698413,3.243497970201129,0.35087719,-0.22471110709011555,38.62426634927148,0.3978358586584938,0.3364793982999078,101.04073504523575,"18551"
"Brendon Davis","LAA","AAA",24,589,0.12393888,0.22920204,0.54074074,0.23459245,0.33955857,0.42345924,0.76301781,0.18886679,4.500298757409997,0.27840909,-2.2576540112495422,79.31340042835461,-0.5616744052769006,0.3380666539656852,99.45035087777858,"18587"
"Donny Sands","PHI","A,AAA",26,253,0.1541502,0.18181818,0.84782609,0.30805687,0.41106719,0.44075829,0.85182548,0.13270142,2.9175133046155715,0.36419753,-0.46012169029563665,43.72080704282746,10.621432137598845,0.38467735548814136,132.33411093975022,"18603"
"Nick Plummer","NYM","AAA",25,270,0.09259259,0.2962963,0.3125,0.23829787,0.32962963,0.3787234,0.70835303,0.14042553,3.8901357951051114,0.32666667,-0.7623593267053366,32.46501521062125,-3.0028068940712087,0.32171671412609243,91.53371502426158,"18690"
"Ramon Urias","BAL","AA",28,8,0.125,0.375,0.33333333,0,0.125,0,0.125,0,0.142857142857143,0,-0.006581168621778488,-0.5442289447129081,-1.549348506861956,0.08919192105531693,-54.145692234791575,"18795"
"Drew Steckenrider","SEA","AAA",31,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,-100,"18806"
"Andy Ibanez","TEX","AAA",29,315,0.08888889,0.15238095,0.58333333,0.25531915,0.33015873,0.39007092,0.72022965,0.13475177,4.423374304115452,0.28820961,-0.3859407971613109,37.838968146583525,-8.498292755344421,0.3209973062787737,81.65991560586431,"18819"
"Jose Azocar","SDP","AAA",26,105,0.06666667,0.22857143,0.29166667,0.30612245,0.35238095,0.52040816,0.87278911,0.21428571,3.320910274318539,0.36231884,-0.031629142351448536,17.571604965996578,2.125851332020594,0.3720014668646313,113.76333834138312,"18821"
"Josh Naylor","CLE","AAA",25,25,0.2,0,5,0.2,0.36,0.3,0.66,0.1,2.2956348928571426,0.2,-0.05332899745553732,2.944966289547737,-0.33909131273860205,0.31883438110351564,89.67462347485838,"18839"
"Yohel Pozo","TEX","AAA",25,267,0.0411985,0.11985019,0.34375,0.3201581,0.35205993,0.4743083,0.82636823,0.1541502,2.0708881894241937,0.34722222,-0.8133810171857476,40.826422291788745,1.550077336821244,0.35640515868825123,103.94659263380667,"18848"
"Jahmai Jones","BAL","AAA",24,118,0.11864407,0.19491525,0.60869565,0.21212121,0.33898305,0.34343434,0.68241739,0.13131313,5.7364701831118285,0.25675676,-0.30105704069137573,13.89477117834494,-1.6059807044465797,0.3187796726065167,89.63933674579042,"18872"
"Curtis Terry","MIN","AAA",25,342,0.11695906,0.16374269,0.71428571,0.25,0.34795322,0.42905405,0.77700727,0.17905405,2.630837892857143,0.27705628,-0.6628032540902495,48.31684426748007,3.390936268202957,0.3465449939375399,107.54784136640602,"18881"
"Brandon Lowe","TBR","AAA",27,17,0,0.11764706,0,0.3125,0.35294118,0.4375,0.79044118,0.125,2.642857142857143,0.35714286,-0.03047371283173561,2.4991963421649595,0.26603717261024906,0.35331279389998493,111.91304123043307,"18882"
"Seby Zavala","CHW","AAA",28,169,0.15384615,0.35502959,0.43333333,0.28169014,0.3964497,0.53521127,0.93166097,0.25352113,1.4575123303571431,0.43243243,-0.3504476975649595,32.31281898105593,10.112589589600283,0.4054661786981991,145.5517346748335,"18887"
"Danny Mendick","CHW","AAA",28,39,0.07692308,0.30769231,0.25,0.3030303,0.37837838,0.51515152,0.8935299,0.21212122,5.463524130220371,0.45,-0.5831005359068513,7.0199024359940445,1.896772576427356,0.3922443357673851,137.02370676560955,"18889"
"Lucius Fox","WSN","AAA,CPX",24,245,0.09387755,0.25714286,0.36507937,0.24074074,0.32098765,0.35185185,0.6728395,0.11111111,6.880743538472231,0.32,0.33285160188097507,26.26587946843682,-5.9489377723974135,0.3076504367934771,81.40156263221488,"18899"
"Leody Taveras","TEX","AAA",23,221,0.06334842,0.21719457,0.29166667,0.29411765,0.33484163,0.48529412,0.82013575,0.19117647,6.770809105219877,0.34868421,-0.8902391586452723,32.24796999441654,-0.26166384471385856,0.3488562775952784,99.19511906529411,"18900"
"Yusniel Diaz","BAL","A+,AAA,CPX",25,310,0.12903226,0.22903226,0.56338028,0.2518797,0.3483871,0.37218045,0.72056755,0.12030075,4.039479533292566,0.31413613,-0.7014104077825323,39.11727394585573,-1.5910665499690886,0.329017284425717,96.12325774872136,"18905"
"Estevan Florial","NYY","AAA",24,461,0.11713666,0.30368764,0.38571429,0.28287841,0.36819172,0.48138958,0.8495813,0.19851117,6.788438731595552,0.39759036,2.3283521477133036,75.25388782598424,14.695865639824143,0.3724669959200056,124.26741348098838,"19151"
"Corey Ray","MIL","AA,AAA",27,313,0.06389776,0.31629393,0.2020202,0.21875,0.26837061,0.42013889,0.6885095,0.20138889,5.347625334129708,0.27777778,0.20207181200385094,30.933153504706336,-10.168608328126956,0.29935767646795647,75.26567812453884,"19170"
"Zack Collins","PIT","AAA",27,165,0.2,0.25454545,0.78571429,0.1984127,0.35757576,0.3968254,0.75440116,0.1984127,4.594768639085888,0.23809524,-0.20009660441428423,22.578173299946727,0.9033931248568899,0.34130480867443663,104.16794596097048,"19181"
"Chris Okey","CIN","AAA",27,129,0.07751938,0.30232558,0.25641026,0.22033898,0.27906977,0.3559322,0.63500197,0.13559322,5.503498248691608,0.30769231,-0.6629649056121707,11.249633179597714,-5.696104048199794,0.2827280607334403,66.3862128178407,"19245"
"Trent Giambrone","CHC","AAA",28,292,0.10273973,0.25342466,0.40540541,0.1875,0.28082192,0.26953125,0.55035317,0.08203125,5.791137919331247,0.24861878,0.3177633108571172,19.3880145632507,-18.969778231453738,0.25816814145681377,50.545177786995474,"19250"
"Cavan Biggio","TOR","AAA",27,39,0.25641026,0.15384615,1.66666667,0.27586207,0.46153846,0.37931034,0.8408488,0.10344827,6.274569757545804,0.34782609,0.29334201104938984,6.982248193518209,1.8591183339515203,0.3911048158218986,136.28872163917322,"19252"
"Jake Fraley","CIN","A+,AAA",27,51,0.15686275,0.2745098,0.57142857,0.26190476,0.39215686,0.33333333,0.72549019,0.07142857,5.688147966754924,0.37037037,0.25407464895397425,7.14782354737032,0.4706707348893934,0.3458377730612661,107.38633415315111,"19260"
"Ian Hamilton","MIN","AAA",27,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,-100,"19261"
"Garrett Hampson","COL","AAA",27,11,0.09090909,0.18181818,0.5,0.4,0.45454545,0.5,0.95454545,0.1,4.910714285714286,0.5,0.181824816390872,2.3892060067584415,0.7710794355800052,0.4258428757840937,147.65260328297123,"19262"
"Stone Garrett","ARI","AAA",26,440,0.075,0.23863636,0.31428571,0.27506427,0.33178654,0.56812339,0.89990993,0.29305912,7.109581119317568,0.30152672,1.577708859462291,72.54831294206103,7.82325009492358,0.36933802474628796,112.08689455180588,"19273"
"Nick Senzel","CIN","AAA",27,12,0.08333333,0.25,0.33333333,0,0.16666667,0,0.16666667,0,2.642857142857143,0,-0.015236856415867805,-0.5734440862307278,-2.1497917353281704,0.12340253094832103,-36.37802147001395,"19293"
"Nick Solak","TEX","AAA",27,259,0.11583012,0.1969112,0.58823529,0.27802691,0.37065637,0.48878924,0.85944561,0.21076233,5.62901705517768,0.31707317,0.8819342525675893,43.3814632745151,5.281937644041006,0.37216063954195,113.86352600625615,"19294"
"Alex Call","WSN","AAA",27,327,0.1559633,0.16819572,0.92727273,0.29182879,0.42331288,0.52140078,0.94471366,0.22957199,5.849125645281886,0.31794872,0.5351792927831411,65.14942335265735,22.19394991475204,0.4149801045473368,151.66733861479776,"19296"
"Donovan Walton","SFG","AAA,CPX",28,154,0.12337662,0.12987013,0.95,0.24806202,0.35333333,0.40310078,0.75643411,0.15503876,7.072391287822857,0.28037383,0.5112563299480826,21.212301222156285,-1.352327825952772,0.34007051785786946,93.88739089349649,"19314"
"Matt Thaiss","LAA","AAA",27,332,0.12951807,0.18373494,0.70491803,0.26760563,0.36445783,0.45070423,0.81516206,0.1830986,6.167463525035061,0.30555556,0.9865145259536803,50.74639978977408,1.9083978232976362,0.3563432225287861,103.9076083100361,"19318"
"Jose Rojas","LAA","AAA",29,309,0.10032362,0.20711974,0.484375,0.27372263,0.34627832,0.56934307,0.91562139,0.29562044,5.609588699149819,0.28497409,-0.33595903404057026,53.617653360763704,8.163006952205816,0.3787784698334607,117.9585754090674,"19331"
"Eli White","TEX","AAA",28,7,0,0.42857143,0,0,0,0,0,0,0.142857142857143,0,0,-1.2396208446025154,-2.2693377535342476,0,-100,"19346"
"DJ Peters","WSN","AAA",26,51,0.05882353,0.41176471,0.14285714,0.17391304,0.21568627,0.23913043,0.4548167,0.06521739,4.201839814880952,0.2962963,-0.5258331978693604,1.1037116917049354,-5.5957658169591955,0.20534515380859375,16.474593582522743,"19348"
"Luke Raley","TBR","AAA",27,268,0.10074627,0.27238806,0.36986301,0.29955947,0.40074906,0.52863436,0.92938342,0.22907489,5.00540563679673,0.38297872,-0.1544826366007328,51.90991673786035,16.7048192413508,0.40840924880031343,147.45000136132848,"19354"
"Zach McKinstry","LAD","AAA",27,223,0.12107623,0.14798206,0.81818182,0.33507853,0.41704036,0.48691099,0.90395135,0.15183246,4.892946331149625,0.38216561,-1.8812560639344156,42.24491007034329,9.441071400089529,0.3958597301362871,128.78038602430578,"19392"
"Brian Serven","COL","AAA",27,96,0.16666667,0.15625,1.06666667,0.27272727,0.40625,0.50649351,0.91274351,0.23376624,2.056919642857143,0.27586207,-0.14085769606754184,18.287275959652163,4.165444065731265,0.39699742943048477,129.4964852791116,"19422"
"Yonny Hernandez","TEX","AAA",24,298,0.11744966,0.15771812,0.74468085,0.24110672,0.34915254,0.32411067,0.67326321,0.08300395,9.411283724230536,0.29268293,3.0236061988398433,34.24215996399099,-9.594359873388465,0.3153300511634956,78.31853194762314,"19432"
"Cooper Hummel","ARI","AAA",27,156,0.15384615,0.25641026,0.6,0.31007752,0.42307692,0.52713178,0.9502087,0.21705426,5.061695756828168,0.4047619,-1.681151577271521,31.712427044229514,8.764450216608054,0.41081348734517253,138.192692464543,"19458"
"Alex De Goti","HOU","AAA",27,577,0.12651646,0.18024263,0.70192308,0.25303644,0.35243056,0.37651822,0.72894878,0.12348178,4.774981639314799,0.3012987,-0.16307590994983912,74.0666625340852,-10.811431245001872,0.32989822833434396,87.26240097575605,"19477"
"Kyle Lewis","SEA","A+,AAA",26,185,0.14594595,0.25405405,0.57446809,0.25641026,0.36756757,0.57051282,0.93808039,0.31410256,1.681318705357143,0.26315789,-0.23381097381934524,34.50536182329064,7.515908894985964,0.3954577513643213,129.65088332468966,"19508"
"Andrew Young","WSN","AA,AAA",28,369,0.11382114,0.32249322,0.35294118,0.21069182,0.3197832,0.38679245,0.70657565,0.17610063,2.1815570732675775,0.28648649,-0.9187143221497536,44.708540046036596,-2.28778158742154,0.32003613345345183,95.11003029621244,"19521"
"TJ Friedl","CIN","AAA",26,241,0.11618257,0.19917012,0.58333333,0.27804878,0.37130802,0.46829268,0.8396007,0.1902439,6.971243897081704,0.32666667,0.5674122236669064,39.28338736515741,7.625072079117102,0.3721849993814396,124.08552700995865,"19522"
"Jacob Robson","DET","AAA",27,179,0.15642458,0.37430168,0.41791045,0.19205298,0.31843575,0.33774834,0.65618409,0.14569536,7.84359002115064,0.32098765,0.44333824981004,18.85295096687655,-4.6609014654936365,0.3041109236259034,80.1780610859102,"19528"
"Taylor Jones","HOU","AAA",28,351,0.11396011,0.24501425,0.46511628,0.26174497,0.37037037,0.45302013,0.8233905,0.19127516,2.1711590178571427,0.32835821,-0.4362044781446457,55.660145069559,4.027197207410722,0.3625258811882564,107.7996654736094,"19533"
"Jaylin Davis","BOS","AAA",27,393,0.11704835,0.30788804,0.38016529,0.21470588,0.31552163,0.35588235,0.67140398,0.14117647,4.937477641350565,0.30188679,-2.2431825948879123,41.763479665251964,-10.601691081789738,0.3047092978139313,79.45883997117802,"19552"
"Simon Muzziotti","PHI","A,AA,AAA,CPX",23,194,0.11340206,0.19587629,0.57894737,0.24852071,0.32989691,0.41420118,0.74409809,0.16568047,7.050295440650618,0.28682171,-0.04386421665549278,25.167304589962146,0.7334609027854393,0.32915199140912477,102.76541747640458,"19553"
"Zack Short","DET","AAA",27,559,0.15742397,0.26654741,0.59060403,0.22875817,0.35483871,0.37254902,0.72738773,0.14379085,4.4391948738931735,0.30819672,-1.251956203021109,72.51722694657477,-0.9143010405477718,0.33291241880372274,98.75489307439156,"19562"
"Nate Mondou","OAK","AAA",27,449,0.10244989,0.18485523,0.55421687,0.28311688,0.37416481,0.43116883,0.80533364,0.14805195,3.533470092463492,0.34,-0.890552609693259,69.08227336761223,3.0332887804196944,0.3574313148856163,104.59248359286342,"19563"
"Nick Heath","ARI","AAA",28,29,0,0.34482759,0,0.20689655,0.20689655,0.4137931,0.62068965,0.20689655,3.885825020904055,0.23529412,-0.3316656220704317,1.6665553213572144,-2.5994147299313903,0.2533268517461316,39.066268663883484,"19577"
"Bryan De La Cruz","MIA","AAA",25,54,0.07407407,0.24074074,0.30769231,0.32,0.37037037,0.62,0.99037037,0.3,4.6049915801493375,0.36363636,0.1009604362770915,11.105702747991243,4.012138327052751,0.42253377812880055,156.56025784737903,"19600"
"Otto Lopez","TOR","A,AAA",23,413,0.10411622,0.15738499,0.66153846,0.28333333,0.3649635,0.39444444,0.75940794,0.11111111,6.637321995981027,0.33559322,-0.39652572199702263,57.43009352167555,3.4480379917235036,0.3429212807734613,105.66561453954282,"19608"
"Luis Barrera","OAK","AAA",26,348,0.08333333,0.1954023,0.42647059,0.26282051,0.32853026,0.43589744,0.7644277,0.17307693,7.453861171410001,0.30962343,-0.1176064102910459,45.253039884646526,-5.938600730816735,0.3317044337819564,88.3992764064239,"19615"
"David MacKinnon","LAA","AAA",27,346,0.1416185,0.18208092,0.77777778,0.3183391,0.41618497,0.58477509,1.00096006,0.26643599,4.55207200432748,0.35648148,-1.0722729424014688,73.41156975204234,22.514133967702442,0.42025266426992836,144.23431872501044,"19625"
"Brent Rooker","SDP","AAA",27,365,0.1260274,0.28219178,0.44660194,0.28896104,0.39452055,0.64935065,1.0438712,0.36038961,3.974213153446545,0.34078212,-0.43370997020974755,79.94380882854443,27.699517403793152,0.43187114850877073,154.4374419956498,"19627"
"Jack Kruger","TEX","AAA",27,62,0.06451613,0.27419355,0.23529412,0.1754386,0.24193548,0.1754386,0.41737408,0,1.750000017857143,0.25,-0.06815694971010089,0.8470459718544392,-8.273303792969475,0.20601586084212026,9.287428593159804,"19634"
"Sheldon Neuse","OAK","AAA",27,113,0.02654867,0.19469027,0.13636364,0.39814815,0.40707965,0.61111111,1.01819076,0.21296296,4.978041933694213,0.45783133,0.24551091995090246,24.890822236608713,8.268249278139322,0.42916095204057947,149.74109182012376,"19635"
"Daniel Johnson","CLE","A,AA,AAA,CPX",26,272,0.05882353,0.30514706,0.19277108,0.21912351,0.26838235,0.34661355,0.6149959,0.12749004,3.349183424590821,0.29268293,-0.9185372508363798,21.77415795383436,-13.594400244379216,0.2759469602914417,63.13727309956309,"19643"
"Ben DeLuzio","STL","AAA",27,408,0.08823529,0.22303922,0.3956044,0.27747253,0.35294118,0.42857143,0.78151261,0.1510989,8.376885068274841,0.34716981,2.395513637922704,58.655508181869195,5.059688112556151,0.3494792961898972,109.44045283011377,"19644"
"Zach Reks","TEX","AAA",28,140,0.10714286,0.25714286,0.41666667,0.33057851,0.42142857,0.5785124,0.99994097,0.24793389,4.3297098173822945,0.43037975,-0.504329894669354,30.71485464014865,10.12051646151401,0.42820950874260494,149.1422272166698,"19667"
"James Marvel","PHI","AAA",28,1,0,0,0,0,0,0,0,0,0.142857142857143,0,0,-0.15234360512254236,-0.2837059092139959,0,-100,"19675"
"Mike Brosseau","MIL","A+,AAA",28,29,0.17241379,0.17241379,1,0.34782609,0.44827586,0.43478261,0.88305847,0.08695652,1.440934080357143,0.42105263,-0.08909120503813028,5.3770370769334335,1.716361566169311,0.40329753941503066,147.67173530822302,"19683"
"Edward Olivares","KCR","AAA",26,86,0.09302326,0.1627907,0.57142857,0.26923077,0.3372093,0.3974359,0.7346452,0.12820513,4.438415414398115,0.31746032,-0.2172543304041028,10.997664776549128,-0.29949337531587716,0.33073264568351035,97.34894943232749,"19698"
"Jake Noll","WSN","AAA",28,423,0.04728132,0.1820331,0.25974026,0.25641026,0.30732861,0.41538462,0.72271323,0.15897436,5.466673090656659,0.29411765,0.5143414791673422,49.5410891046108,-6.025165526074057,0.31803153321076344,89.15679027474557,"19703"
"Fernando Tatis Jr.","SDP","AA",23,14,0.28571429,0.14285714,2,0.22222222,0.5,0.55555556,1.05555556,0.33333334,4.101190455357143,0.28571429,-0.03160896711051464,3.4905326739119165,1.5007900372313134,0.47181213327816557,175.42633954585267,"19709"
"Ronnie Dawson","CIN","AAA",27,448,0.09375,0.25,0.375,0.2519084,0.33928571,0.39440204,0.73368775,0.14249364,4.369605879585861,0.32352941,-0.06315809953957796,57.443940734483235,-1.4063714984879518,0.331137775841442,97.61025652179967,"19710"
"Darick Hall","PHI","AAA",26,443,0.09480813,0.22573363,0.42,0.25380711,0.32957111,0.52791878,0.85748989,0.27411167,3.446150204401908,0.26765799,0.057074135169386864,69.443669613438,11.250168900924079,0.36481567395846776,119.33234598911979,"19717"
"Joe Dunand","MIA","AAA",26,340,0.10882353,0.30882353,0.35238095,0.21355932,0.31268437,0.34237288,0.65505725,0.12881356,5.1868341190475995,0.30810811,0.125639989040792,35.04023371549541,-9.622949675598793,0.30129769980731613,78.45440260866492,"19727"
"Josh Rojas","ARI","AAA",28,9,0.44444444,0.11111111,4,0.4,0.66666667,0.6,1.26666667,0.2,5.55552472499985,0.5,0.17728101974353194,3.1168197457769886,1.7928980057219046,0.5652880933549669,235.4232619253845,"19734"
"Rylan Bannon","BAL","AAA",26,411,0.14355231,0.243309,0.59,0.24853801,0.36739659,0.42105263,0.78844922,0.17251462,5.159573321096284,0.31034483,0.6361397290602326,61.42782005534045,7.437913073753037,0.3562018792994701,113.7764880319013,"19768"
"Dairon Blanco","KCR","AAA",29,414,0.08454106,0.23671498,0.35714286,0.30054645,0.36650485,0.4863388,0.85284365,0.18579235,7.832258667494582,0.37065637,4.930627910420299,68.10836880985276,13.724374915990994,0.3739687772919831,125.23605556218635,"19779"
"Esteban Quiroz","CHC","AAA,CPX",30,160,0.16875,0.21875,0.77142857,0.24603175,0.39375,0.36507937,0.75882937,0.11904762,3.5354089862441906,0.31111111,0.03365164436399937,23.340370482363408,2.2523777546069104,0.3536035595815393,109.82008858202194,"19780"
"Jason Delay","PIT","AA,AAA",27,100,0.08,0.18,0.44444444,0.21348315,0.2755102,0.30337079,0.57888099,0.08988764,5.699948966087202,0.26388889,0.047631438821554184,7.188273096869171,-5.907900800516426,0.2639721498197439,54.73908857439659,"19806"
"Charles Leblanc","MIA","AAA",26,360,0.09722222,0.27222222,0.35714286,0.30188679,0.38055556,0.50314465,0.88370021,0.20125786,4.604207054621849,0.39613527,0.43053876888006926,63.497341591506405,16.206912118583126,0.38797657254014506,134.27101910305677,"19813"
"Josh Palacios","WSN","AAA",26,342,0.10233918,0.16081871,0.63636364,0.29391892,0.37869822,0.43918919,0.81788741,0.14527027,6.156993968752541,0.33476395,-0.25807365123182535,54.44301115769118,9.517103158414063,0.3676895305249818,121.18399734640245,"19818"
"Chuckie Robinson","CIN","AA,AAA",27,219,0.06392694,0.22374429,0.28571429,0.26600985,0.3196347,0.39901478,0.71864948,0.13300493,4.450865353801893,0.32885906,-0.5457781255245209,25.98190720668719,-2.775587049213193,0.3229224945856556,90.34979883093452,"19824"
"Cody Thomas","OAK","AAA,CPX",27,59,0.08474576,0.28813559,0.29411765,0.19607843,0.27118644,0.33333333,0.60451977,0.1372549,0.41071426785714293,0.25714286,-0.046723730163648725,4.52246864506072,-3.9584784322136026,0.2713989564927958,53.521014276432915,"19828"
"Caleb Hamilton","MIN","AAA",27,251,0.17131474,0.26693227,0.64179104,0.23300971,0.36653386,0.44174757,0.80828143,0.20873786,2.4689163113581274,0.28682171,-0.33328997157514095,38.53556012792636,5.563621800971514,0.3610039610862732,116.87380870909614,"19842"
"Abraham Toro","SEA","A+,AAA",25,74,0.14864865,0.16216216,0.91666667,0.25806452,0.36986301,0.43548387,0.80534688,0.17741935,6.3363916776796145,0.29166667,0.487832872197032,11.30530669291629,0.5217706461728961,0.3577881145150694,105.91223106057124,"19844"
"Luis Rengifo","LAA","AAA",25,112,0.10714286,0.21428571,0.5,0.31313131,0.38392857,0.52525253,0.9091811,0.21212122,5.953597105741273,0.375,-0.7678385670296848,20.21599964409342,3.740529101185705,0.3862053053873079,122.7036253164612,"19858"
"Rene Pinto","TBR","AAA",25,306,0.07189542,0.26797386,0.26829268,0.26595745,0.32026144,0.5212766,0.84153804,0.25531915,4.007153968406466,0.32620321,-0.2190135484561324,46.711422986667365,6.514557934682581,0.3599695709885144,116.20663185115954,"19859"
"Riley Adams","WSN","AAA",26,123,0.08943089,0.33333333,0.26829268,0.22429907,0.31707317,0.41121495,0.72828812,0.18691588,0.929147455357143,0.31746032,-0.19807913340628147,14.773560714896684,-1.3840026883521035,0.32156263609401514,91.43433540187239,"19864"
"Greg Deichmann","CHC","AAA",27,282,0.07092199,0.32269504,0.21978022,0.21400778,0.27142857,0.33463035,0.60605892,0.12062257,3.9149057415123227,0.29813665,-0.6785566164180636,22.17594058383911,-14.868229169950789,0.2726152724453381,59.86351086076196,"19872"
"Drew Ellis","SEA","AAA",26,468,0.15811966,0.25,0.63247863,0.22597403,0.35470085,0.45454545,0.8092463,0.22857142,4.365324201316942,0.2687747,-0.8720955052413046,69.89789361438363,1.0539631315192548,0.3525612410437116,101.53094561005868,"19873"
"Adam Haseley","CHW","AAA",26,463,0.06911447,0.16846652,0.41025641,0.23923445,0.30519481,0.41148325,0.71667806,0.1722488,6.760781628612851,0.25914634,1.4434999162331223,53.83891586064898,-6.981830933694017,0.31704525062532135,88.52064254110176,"19878"
"Emmanuel Rivera","KCR","AAA",26,85,0.11764706,0.18823529,0.625,0.30666667,0.38823529,0.52,0.90823529,0.21333333,5.556420639165665,0.35714286,0.017157725989818573,15.71709941220581,4.551303564432257,0.3980388178544886,140.76112107440852,"19890"
"Pavin Smith","ARI","AAA",26,17,0,0.05882353,0,0.41176471,0.41176471,0.64705882,1.05882353,0.23529411,2.642857142857143,0.4,-0.022718983236700296,4.044301217397525,1.5435601528490317,0.44819891452789307,161.72410949422792,"19892"
"Connor Wong","BOS","AAA",26,355,0.07605634,0.22535211,0.3375,0.2879257,0.34929577,0.48916409,0.83845986,0.20123839,3.607285646425707,0.34061135,-0.6498421216383576,56.381125786063954,9.747507833597947,0.3672497588144222,120.90231953165986,"19896"
"Gavin Sheets","CHW","AAA",26,39,0.05128205,0.15384615,0.33333333,0.27027027,0.30769231,0.54054054,0.84823285,0.27027027,2.017857142857143,0.27586207,-0.045710569247603416,6.014407433715306,0.8912775741486175,0.3618153180831518,117.39713024225391,"19901"
"Diego Castillo","PIT","AAA",24,151,0.09271523,0.21854305,0.42424242,0.24626866,0.33112583,0.35820896,0.68933479,0.1119403,3.8281976237559654,0.30612245,-0.36962289456278086,17.469694460878546,-2.366013456930939,0.3163495959825074,88.071948494429,"19906"
"Jesus Sanchez","MIA","AAA",24,183,0.1147541,0.21311475,0.53846154,0.3081761,0.3989071,0.46540881,0.86431591,0.15723271,4.220804569357284,0.37719298,-0.11437302455306053,32.25760879466005,8.218307145924053,0.3878462519802031,134.18696294098118,"19913"
"Ryan McKenna","BAL","AAA",25,38,0.10526316,0.36842105,0.28571429,0.27272727,0.34210526,0.54545455,0.88755981,0.27272728,2.22219141249985,0.35294118,-0.9907189700752497,6.3404567743254026,1.348689218850168,0.3767319196148923,127.01826965822664,"19928"
"Luke Williams","MIA","AAA",25,58,0.13793103,0.31034483,0.44444444,0.32653061,0.4137931,0.46938776,0.88318086,0.14285715,6.570410149864443,0.48387097,0.6682392242364585,10.66568334661656,2.4013251390331334,0.3915860077430462,129.1348617618805,"19931"
"Aaron Whitefield","LAA","AA",25,346,0.10404624,0.26878613,0.38709677,0.26245847,0.34302326,0.43189369,0.77491695,0.16943522,7.885599088359711,0.34482759,0.5037885662168264,47.06750989944006,1.6459480622437077,0.3457953613631579,103.62371524815295,"19938"
"Cristian Pache","OAK","AAA",23,171,0.06432749,0.22807018,0.28205128,0.24840764,0.29824561,0.38853503,0.68678064,0.14012739,3.271557528945337,0.30172414,-0.4861547080799937,17.156105072896594,-7.998407988150006,0.2996175219441018,68.2028907944314,"19948"
