Season,Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
2022,"Jorge Rodriguez","NYM","DSL",20,13.1,5.4000012874606345,3.3750008046628963,1.6,0,0.12307692,0.07692308,0.04615384,0.31578947,1.725000411272147,0.36734694,0.57692308,6.0750014483932135,4.413083028793369,1.6619184195998447,5.364330605528705,"sa3016459"
2022,"Jorge Rodriguez","NYM","DSL",20,23,11.73913043478261,4.304347826086956,2.72727273,0.391304347826087,0.27522936,0.10091743,0.17431193,0.25773196,1.565217391304348,0.36363636,0.39325843,6.6521739130434785,3.3348220161769704,3.317351896866508,3.4183666708676714,"sa3016459"
2022,"Geralmi Santana","NYY","DSL",21,50.1,10.72847790532173,2.503311511241737,4.28571429,0.715231860354782,0.27522936,0.06422018,0.21100918,0.26368159,1.3311259623269556,0.35766423,0.45031056,5.543046917749561,3.4753345072413184,2.0677124105082427,3.035130239892528,"sa3016462"
2022,"Giussepe Velasquez","PHI","CPX",19,11,8.181818181818182,4.909090909090909,1.66666667,1.6363636363636365,0.2,0.12,0.08,0.39534884,2.090909090909091,0.48387097,0.47169811,9.818181818181818,6.279829649491743,3.538352168690075,4.834723921391097,"sa3016463"
2022,"Emmanuel Marcano","SEA","DSL",19,30.2,7.630433991635987,3.5217387653704555,2.16666667,0.8804346913426139,0.203125,0.09375,0.109375,0.22807018,1.239130306334049,0.27058824,0.75418994,3.8152169958179933,4.758734961628699,-0.9435179658107056,4.168196040704131,"sa3016464"
2022,"Adrian Quintana","SEA","CPX",19,19,9.947368421052632,3.789473684210526,2.625,2.3684210526315788,0.24705882,0.09411765,0.15294117,0.31168831,1.6842105263157894,0.37254902,0.6,7.105263157894737,6.733663172470896,0.371599985423841,4.477726581222133,"sa3016465"
2022,"Adrian Quintana","SEA","A",19,19,7.578947368421052,3.789473684210526,2,0.9473684210526315,0.16666667,0.08333333,0.08333334,0.39772727,2.263157894736842,0.47142857,0.49751244,10.421052631578947,5.095687379335103,5.325365252243844,5.032963155288446,"sa3016465"
2022,"Javier Zenizo","SDP","DSL",19,6,9,6,1.5,3,0.2,0.13333333,0.06666667,0.30769231,2,0.33333333,0.86956522,6,8.14641621907552,-2.1464162190755207,4.932197415083648,"sa3016468"
2022,"Luis Gutierrez","SDP","CPX",18,17.2,5.0943387059735885,7.641508058960382,0.66666667,1.5283016117920765,0.14492754,0.2173913,-0.07246376,0.18518519,1.4150940849926634,0.17073171,0.96153846,2.037735482389435,7.882619819525798,-5.844884337136364,6.450770109412149,"sa3016469"
2022,"Luis Gutierrez","SDP","DSL",18,13.1,8.10000193119095,4.050000965595475,2,0,0.20338983,0.10169492,0.10169491,0.25,1.4250003397465563,0.325,0.7,2.0250004827977377,3.5880828320979945,-1.5630823493002568,4.035728750561682,"sa3016469"
2022,"Lesther Medrano","LAD","DSL",19,28,8.357142857142858,1.6071428571428572,5.2,1.6071428571428572,0.22222222,0.04273504,0.17948718,0.31531532,1.4285714285714286,0.375,0.5,4.821428571428571,4.920225742885044,-0.09879717145647327,3.3981646924146585,"sa3016470"
2022,"Rolfi Jimenez","SFG","CPX",19,48,8.25,3.75,2.2,1.125,0.20465116,0.09302326,0.1116279,0.30412371,1.6458333333333333,0.36805556,0.6424581,5.4375,5.364145628611247,0.07335437138875278,4.947028825183709,"sa3016471"
2022,"Jorge Martinez","SFG","DSL",20,50,12.06,3.96,3.04545455,0.54,0.31904762,0.1047619,0.21428572,0.20218579,1.18,0.30088496,0.63545151,3.42,3.5330828857421874,-0.1130828857421875,3.2156502245366574,"sa3016472"
2022,"Samuel Mejia","TBR","CPX",20,20,9.9,2.7,3.66666667,0.45,0.26506024,0.07228916,0.19277108,0.18181818,1,0.24074074,0.69892473,2.25,3.1752841949462893,-0.9252841949462893,3.62752095758915,"sa3016475"
2022,"Elis Leal","TEX","DSL",20,5.2,1.588234403142142,11.117640821994993,0.14285714,4.7647032094264254,0.02631579,0.18421053,-0.15789474,0.34482759,2.999998317046268,0.28,0.40540541,15.88234403142142,15.107194196975197,0.7751498344462231,9.409789247730137,"sa3016477"
2022,"Bryan Magdaleno","TEX","CPX",21,19.2,8.237286804120531,6.40677862542708,1.28571429,0,0.19565217,0.15217391,0.04347826,0.25641026,1.7288132798771487,0.33333333,0.61764706,4.118643402060266,4.5650636583934885,-0.4464202563332229,5.261876286587905,"sa3016478"
2022,"Jose Alcila","CHC","CPX",22,8.2,17.65383967845635,6.230766945337535,2.83333333,0,0.33333333,0.11764706,0.21568627,0.39534884,2.653845180421543,0.65384615,0.52,11.423072733118815,3.106133231326518,8.316939501792296,4.444095665998934,"sa3016479"
2022,"Jose Barcenas","COL","DSL",19,14.1,9.418606740065893,4.395349812030751,2.14285714,1.255814232008786,0.19230769,0.08974359,0.1025641,0.36231884,2.232558634682286,0.44230769,0.28846154,13.18604943609225,5.417734404420081,7.76831503167217,4.592765665988929,"sa3016480"
2022,"Jose Barcenas","COL","DSL",19,2,9,4.5,2,9,0.22222222,0.11111111,0.11111111,0.375,2,0.25,0,13.5,16.313082885742187,-2.813082885742187,4.432197415083647,"sa3016480"
2022,"Franklin Corniel","NYY","DSL",20,2,9,9,1,0,0.2,0.2,0,0.16666667,1.5,0.25,0.8,4.5,7.813082885742188,-3.3130828857421877,8.932197415083646,"sa3016481"
2022,"Juan Fuentes","PIT","DSL",20,6.1,8.526320069122349,12.789480103683523,0.66666667,0,0.14634146,0.2195122,-0.07317074,0.2962963,2.6842118736125915,0.38095238,0.45454545,9.947373413976074,8.549927368587937,1.3974460453881363,9.256736899785752,"sa3016482"
2022,"Juan Fuentes","PIT","DSL",20,3.1,5.400005536085082,13.500013840212706,0.4,0,0.08695652,0.2173913,-0.13043478,0.41176471,3.6000036907233883,0.46666667,0.38461538,21.60002214434033,8.013087191586141,13.586934952754188,8.460733462249632,"sa3016482"
2022,"Olmandi Diaz","CLE","DSL",19,36.1,5.944954960668016,1.486238740167004,4,1.486238740167004,0.13714286,0.03428571,0.10285715,0.35329341,1.7889910761269492,0.38686131,0.51194539,8.422019527613022,5.299321625909192,3.1226979017038303,4.035503554707652,"sa3016484"
2022,"Dielmon Urena","CLE","DSL",21,21.2,8.723075643234893,19.938458613108324,0.4375,0,0.1627907,0.37209302,-0.20930232,0.21052632,2.9538457204604924,0.29090909,0.52173913,12.046152078752947,9.213082093459025,2.833069985293921,10.005070721100795,"sa3016485"
2022,"Isaias Uribe","PIT","DSL",19,31,9.580645161290322,2.6129032258064515,3.66666667,0,0.24626866,0.06716418,0.17910448,0.25,1.2580645161290323,0.34482759,0.54545455,4.935483870967742,3.0388893373550907,1.8965945336126513,3.905300585877511,"sa3016486"
2022,"Isaias Uribe","PIT","DSL",19,8,10.125,5.625,1.8,0,0.28125,0.15625,0.125,0.18518519,1.25,0.27777778,0.9,1.125,3.4380828857421877,-2.3130828857421877,4.090899694524706,"sa3016486"
2022,"Wilkerman Munoz","TEX","DSL",19,33.2,7.752474076303301,4.00990038429481,1.93333333,0.2673266922863207,0.19594595,0.10135135,0.0945946,0.216,1.24752456400283,0.27368421,0.72016461,3.2079203074358484,4.525954065172376,-1.318033757736528,4.693832519681792,"sa3016487"
2022,"Wilkerman Munoz","TEX","DSL",19,14.2,9.204543459514388,1.8409086919028776,5,0.6136362306342925,0.25862069,0.05172414,0.20689655,0.24528302,1.0909088544609646,0.32432432,0.90361446,1.8409086919028776,3.6767192789345673,-1.8358105870316896,3.4516506405095613,"sa3016487"
2022,"Victor Fransua","TBR","DSL",21,27.1,10.536586591277075,6.256098288570763,1.68421053,0,0.26666667,0.15833333,0.10833334,0.23232323,1.5365855445612402,0.34328358,0.72727273,3.6219516407514947,3.7764975156335874,-0.1545458748820927,4.349702585131768,"sa3016488"
2022,"Eury Rosado","TEX","CPX",21,34.1,12.582526135865168,4.194175378621722,3,1.572815766983146,0.2962963,0.09876543,0.19753087,0.30344828,1.7475730744257176,0.41758242,0.72243346,5.50485518444101,5.221144152878725,0.2837110315622855,4.545880041533695,"sa3016489"
2022,"Starlin Santos","BOS","DSL",20,33,9.272727272727273,4.090909090909091,2.26666667,0,0.23129252,0.10204082,0.1292517,0.22047244,1.303030303030303,0.30107527,0.66666667,3.8181818181818183,3.5706586433179455,0.24752317486387287,4.226301498891729,"sa3016490"
2022,"Jediah Kwidama","ARI","DSL",19,5.2,6.352937612568568,12.705875225137136,0.5,1.588234403142142,0.12903226,0.25806452,-0.12903226,0.2173913,2.294116360094205,0.22222222,0.60344828,4.7647032094264254,8.930727073644645,-4.16602386421822,7.558233926579649,"sa3016492"
2022,"Anderson Melendez","DET","DSL",19,5,14.4,7.2,2,1.8,0.36363636,0.18181818,0.18181818,0.16666667,1.4,0.22222222,1,1.8,5.6130828857421875,-3.8130828857421877,3.460728697478771,"sa3016495"
2022,"Felix Cabrera","LAD","DSL",20,22.2,8.338234124711805,5.558822749807869,1.5,0,0.17948718,0.11965812,0.05982906,0.33,2.0735291209600786,0.41772152,0.6,6.7499990533381276,4.210141653585607,2.5398573997525205,4.670953453981446,"sa3016496"
2022,"Luis C Gonzalez","PIT","DSL",20,10.1,12.193552138283065,6.967744079018894,1.75,0.8709680098773618,0.28,0.16,0.12,0.24390244,1.7419360197547236,0.34615385,0.73863636,5.22580805926417,4.97437356557867,0.2514344936855002,4.43831825830794,"sa3016499"
2022,"Luis C Gonzalez","PIT","DSL",20,12.2,8.526313649650962,6.394735237238222,1.33333333,0,0.24,0.18,0.06,0.1,1.0263155319024306,0.14285714,0.85714286,0.7105261374709135,4.286766977389464,-3.57624083991855,5.229178976110134,"sa3016499"
2022,"Yohemy Nolasco","CHW","CPX",18,34.2,6.749999009646047,3.3749995048230237,2,1.29807673262424,0.16883117,0.08441558,0.08441559,0.26618705,1.4423074806935998,0.2962963,0.66666667,4.932691583972112,5.933055639549156,-1.0003640555770446,5.517651619152266,"sa3016500"
2022,"Gustavo Rivas","WSN","DSL",18,33,10.636363636363637,3.5454545454545454,3,1.3636363636363635,0.22807018,0.07602339,0.15204679,0.33552632,1.9393939393939394,0.42592593,0.42857143,7.909090909090909,5.146416219075521,2.7626746900153885,3.8775788536125964,"sa3016503"
2022,"Miguel Ullola","HOU","A",20,72,15,6.875,2.18181818,0.375,0.38338658,0.17571885,0.20766773,0.15537849,1.3055555555555556,0.28125,0.73347107,3.25,3.6378580252329513,-0.3878580252329513,3.9235522309525153,"sa3016504"
2022,"Missael Soto","LAD","DSL",18,12.2,9.236839787121877,2.842104549883654,3.25,1.421052274941827,0.22033898,0.06779661,0.15254237,0.25,1.342104926333948,0.2972973,0.40697674,6.394735237238222,5.470977206507653,0.9237580307305686,4.478559641263546,"sa3016505"
2022,"Jhonny Jimenez","LAD","DSL",18,20,8.55,9.45,0.9047619,1.35,0.17757009,0.19626168,-0.01869159,0.25925926,2.1,0.30508475,0.44392523,11.7,7.763082885742188,3.9369171142578114,6.708374509215355,"sa3016506"
2022,"Humberto Jimenez","TBR","DSL",20,29.1,6.750000731511629,3.9886367958932354,1.69230769,0.6136364301374208,0.16923077,0.1,0.06923077,0.25438596,1.4318183369873152,0.3,0.59241706,5.215909656168077,4.835810269304556,0.3800993868635212,4.6361759815838495,"sa3016507"
2022,"Jean Carlos Reyes","BOS","DSL",18,39,7.846153846153846,5.076923076923077,1.54545455,0,0.1920904,0.12429379,0.06779661,0.26530612,1.564102564102564,0.34513274,0.65217391,5.076923076923077,4.3771854498447516,0.6997376270783251,5.2380427801074125,"sa3016508"
2022,"Patricio Aquino","MIL","CPX",19,34.1,12.844662097029024,4.194175378621722,3.0625,0.786407883491573,0.32236842,0.10526316,0.21710526,0.22900763,1.3398060237263836,0.34177215,0.61965812,4.718447300949437,4.376483833572961,0.341963467376476,4.0388517779004465,"sa3016510"
2022,"Wilson Betemit Jr.","KCR","DSL",18,33.1,9.18000140075705,2.7000004119873675,3.4,0.2700000411987368,0.26984127,0.07936508,0.19047619,0.15315315,0.8100001235962103,0.21052632,0.81699346,1.3500002059936838,3.5130828399658136,-2.16308263397213,3.839316188523606,"sa3016512"
2022,"Wilson Betemit Jr.","KCR","DSL",18,1.1,6.750016696792419,0,1,0,0.25,0,0.25,0,0,0,1,0,4.5630847409413455,-4.5630847409413455,5.122643389732296,"sa3016512"
2022,"Juan Melendez","PHI","DSL",17,10.1,6.096776069141533,13.064520148160426,0.46666667,0.8709680098773618,0.11864407,0.25423729,-0.13559322,0.37209302,3.0000009229109126,0.42857143,0.35947712,16.548392187669872,8.36147138176841,8.186920805901462,8.04201895326332,"sa3016513"
2022,"Aneudis George","COL","DSL",18,26.1,9.227849215235796,2.050633158941288,4.5,0.6835443863137627,0.24545455,0.05454545,0.1909091,0.25961538,1.2531647082418982,0.33333333,0.62913907,3.4177219315688134,3.433336004456764,-0.01561407288795058,3.0692984831819774,"sa3016514"
2022,"Bryan Perez","COL","CPX",18,12,6.75,1.5,4.5,0.75,0.14754098,0.03278689,0.11475409,0.36842105,1.9166666666666667,0.42553191,0.42372881,9,4.843312295277913,4.156687704722087,5.341207873821259,"sa3016515"
2022,"Eslahiber Mendez","KCR","DSL",18,6.2,13.499993562701434,24.299988412862582,0.55555556,0,0.24390244,0.43902439,-0.19512195,0.2173913,3.4499983549125885,0.38461538,0.52173913,12.149994206431291,8.91308045387384,3.2369137525574505,9.136903253015106,"sa3016516"
2022,"Jonathan Salazar","PIT","DSL",18,31,9.870967741935484,4.645161290322581,2.125,0,0.23129252,0.10884354,0.12244898,0.1965812,1.2580645161290323,0.27710843,0.50943396,6.096774193548387,4.522760305097027,1.5740138884513604,5.004099887609482,"sa3016518"
2022,"Eliander Alcalde","TOR","A",18,3.1,5.400005536085082,0,2,0,0.16666667,0,0.16666667,0.33333333,1.2000012302411294,0.4,1,0,2.320457658766439,-2.320457658766439,4.767674011117226,"sa3016519"
2022,"Eliander Alcalde","TOR","CPX",18,43.1,7.892308618669788,3.3230773131241214,2.375,1.038461660351288,0.20879121,0.08791209,0.12087912,0.23780488,1.2692309182071297,0.28099174,0.7,4.153846641405152,4.817592003726408,-0.6637453623212561,4.547009899529943,"sa3016519"
2022,"Nixon Parra","ARI","DSL",18,28,11.571428571428571,7.392857142857143,1.56521739,2.25,0.24324324,0.15540541,0.08783783,0.31404959,2.1785714285714284,0.3974359,0.52536232,11.25,7.38451145717076,3.8654885428292403,5.040461314256702,"sa3016520"
2022,"Junior Castillo","MIL","CPX",19,17.1,9.865386424685703,14.01923334034284,0.7037037,1.0384617289142846,0.17592593,0.25,-0.07407407,0.32467532,3.000000550196822,0.41071429,0.52631579,11.42307901805713,8.93305674205886,2.490022275998271,8.466937098953933,"sa3016522"
2022,"Bryan Hernandez","LAA","DSL",18,14,12.214285714285714,16.071428571428573,0.76,0.6428571428571429,0.22619048,0.29761905,-0.07142857,0.21818182,2.642857142857143,0.31428571,0.47979798,12.214285714285714,8.241654314313617,3.972631399972096,8.165741574764251,"sa3016524"
2022,"Johan Figuereo","HOU","CPX",22,1,0,0,0,0,0,0,0,0,0,0,1,0,3.8252841949462892,-3.8252841949462892,4.743814830482006,"sa3016525"
2022,"Johan Figuereo","HOU","CPX",22,31.2,6.252630951265942,5.11578896012668,1.22222222,1.989473484493709,0.14102564,0.11538462,0.02564102,0.2962963,1.8315787635021448,0.31132075,0.52734375,8.242104435759652,7.298968056760701,0.9431363789989504,5.7015581528112556,"sa3016525"
2022,"Felix Arronde","KCR","DSL",19,35,12.857142857142858,3.342857142857143,3.84615385,1.0285714285714285,0.30487805,0.07926829,0.22560976,0.2739726,1.5142857142857142,0.39130435,0.51526718,6.942857142857143,3.984511457170759,2.958345685686384,3.0317088520952638,"sa3016526"
2022,"Jheremy Vicente","KCR","DSL",18,2,4.5,0,1,0,0.16666667,0,0.16666667,0,0,0,1,0,2.8130828857421877,-2.8130828857421877,3.932197415083647,"sa3016527"
2022,"Jheremy Vicente","KCR","DSL",18,32.1,6.958763981260946,6.958763981260946,1,0,0.17361111,0.17361111,0,0.20512821,1.5154641559190505,0.26086957,0.58823529,4.453608948007005,4.771845923160362,-0.3182369751533569,5.602529003446991,"sa3016527"
2022,"Luis Serna","NYY","CPX",17,41.1,12.193549887571013,3.701613358726915,3.29411765,0,0.32183908,0.09770115,0.22413793,0.22,1.20967756821141,0.35106383,0.71929825,1.9596776605024844,2.8575421403771615,-0.8978644798746771,3.5464402018011283,"sa3016528"
2022,"Wilfredo Cordero","TEX","DSL",19,10,14.4,15.3,0.94117647,0,0.30188679,0.32075472,-0.01886793,0.22857143,2.5,0.42105263,0.46153846,10.8,6.013082885742188,4.786917114257813,6.2369057916104795,"sa3016529"
2022,"Wilfredo Cordero","TEX","DSL",19,15,10.8,13.2,0.81818182,0,0.20930233,0.25581395,-0.04651162,0.19642857,2.2,0.28947368,0.51219512,9,7.413082885742188,1.5869171142578118,7.810990273952484,"sa3016529"
2022,"Diego Perez","LAA","DSL",18,14,5.142857142857143,5.785714285714286,0.88888889,0,0.11940299,0.13432836,-0.01492537,0.25925926,1.6428571428571428,0.30434783,0.37037037,7.071428571428571,5.455940028599331,1.6154885428292403,6.308598717621395,"sa3016532"
2022,"Jake Perez","SDP","CPX",21,2,0,4.5,0,0,0,0.16666667,-0.16666667,0.2,1,0.2,1,0,5.75997896194458,-5.75997896194458,6.814131569862366,"sa3016546"
2022,"Hector Pinero","TEX","DSL",19,0.1,0,27.00026956469727,0,0,0,0.33333333,-0.33333333,0.5,6.00005990326606,0.5,1,0,12.81317274064128,-12.81317274064128,12.81317274064128,"sa3016554"
2022,"Edinson Duran","NYY","DSL",19,1.1,6.750016696792419,0,1,0,0.2,0,0.2,0.2,0.7500018551991576,0.25,1,0,2.3130791753438724,-2.3130791753438724,3.9917551217167255,"sa3016561"
2022,"Adrian Pena","LAA","CPX",19,21,13.714285714285714,7.285714285714286,1.88235294,0,0.34408602,0.1827957,0.16129032,0.18421053,1.4761904761904763,0.31818182,0.64516129,4.285714285714286,3.640931342896961,0.6447829428173244,4.745281694048927,"sa3016580"
2022,"Miguel Pozo","NYY","DSL",20,47.2,13.216781806488912,3.5874122046184187,3.68421053,0.7552446746565092,0.34146341,0.09268293,0.24878048,0.21311475,1.216783086946598,0.32110092,0.54151625,4.531468047939056,3.3515444734520985,1.1799235744869572,2.7614978922020965,"sa3016581"
2022,"Diego Chiquillo","PIT","DSL",19,31,13.64516129032258,7.258064516129032,1.88,0.8709677419354839,0.33571429,0.17857143,0.15714286,0.20535714,1.5483870967741935,0.32258065,0.66239316,3.4838709677419355,4.74856675670993,-1.2646957889679942,4.116243697847089,"sa3016582"
2022,"Yojeiry Osoria","PIT","DSL",19,12.2,15.631575024360098,8.526313649650962,1.83333333,0,0.39285714,0.21428571,0.17857143,0.14285714,1.421052274941827,0.3,0.55,2.842104549883654,3.655188188526429,-0.8130836386427749,4.244195687726848,"sa3016583"
2022,"Henry Baez","SDP","CPX",19,30.2,12.032607448349056,3.8152169958179933,3.15384615,0,0.29078014,0.09219858,0.19858156,0.23333333,1.3369563831498952,0.35443038,0.51020408,3.8152169958179933,3.6404138087775557,0.17480318704043762,4.499777258759137,"sa3016584"
2022,"Vladimir Davila","CIN","DSL",19,30.2,10.858694526558905,2.054347613132766,5.28571429,0.5869564608950759,0.27819549,0.05263158,0.22556391,0.256,1.2717389986059977,0.34883721,0.64516129,3.5217387653704555,3.03047427121542,0.4912644941550357,2.6448911820000105,"sa3016585"
2022,"Vladimir Davila","CIN","CPX",19,5,3.6,1.8,2,0,0.08,0.04,0.04,0.29166667,1.6,0.31818182,0.25,5.4,4.05997896194458,1.3400210380554203,5.746623134613037,"sa3016585"
2022,"Ismael Mota","SFG","DSL",20,43,11.511627906976743,5.232558139534884,2.2,0.20930232558139536,0.29891304,0.13586957,0.16304347,0.20779221,1.3255813953488371,0.31632653,0.62706271,3.13953488372093,3.650292188067769,-0.5107573043468387,3.9725886695606762,"sa3016586"
2022,"Daniel Rondon","SFG","DSL",19,1.2,5.399989314100431,16.199967942301292,0.33333333,0,0.0625,0.1875,-0.125,0.61538462,6.599986939456082,0.66666667,0.18181818,48.599903826903876,8.013074574486968,40.586829252416905,8.908364426294138,"sa3016587"
2022,"Andri Tavarez","TBR","CPX",19,24,10.875,4.5,2.41666667,0,0.30526316,0.12631579,0.17894737,0.14814815,1,0.23076923,0.84615385,0.75,3.158617528279623,-2.408617528279623,3.8092433951174227,"sa3016588"
2022,"Luis Tejeda","ARI","A",21,34.1,6.291263067932584,4.980583262113295,1.26315789,1.0485438446554305,0.14457831,0.11445783,0.03012048,0.29370629,1.7766992923328129,0.33043478,0.48821549,6.029127106768725,6.2745328655004275,-0.24540575873170223,6.084681561522013,"sa3016589"
2022,"Luis Tejeda","ARI","CPX",21,2.2,13.499982699774025,3.374995674943506,4,0,0.33333333,0.08333333,0.25,0.27272727,1.4999980777526694,0.42857143,1,0,2.3849813647537434,-2.3849813647537434,3.570901528904725,"sa3016589"
2022,"Cesar Ruiz","BOS","DSL",19,12,10.5,12.75,0.82352941,0,0.22580645,0.27419355,-0.0483871,0.24390244,2.25,0.37037037,0.64516129,7.5,6.729749552408855,0.7702504475911454,6.97844167004029,"sa3016590"
2022,"Diego Navarro","CLE","DSL",19,1.1,6.750016696792419,13.500033393584838,0.5,0,0.11111111,0.22222222,-0.11111111,0.42857143,3.7500092759957884,0.5,0.4,13.500033393584838,6.813090306538818,6.68694308704602,7.932207604120721,"sa3016591"
2022,"Carlos Sarmiento","OAK","DSL",18,52,8.307692307692308,3.2884615384615383,2.52631579,0.6923076923076923,0.21818182,0.08636364,0.13181818,0.24,1.2884615384615385,0.2972973,0.65705128,3.2884615384615383,4.120775193434495,-0.8323136549729568,3.8381563019867126,"sa3016593"
2022,"Jean Munoz","SEA","DSL",19,48.2,10.726026276259093,3.328766775390753,3.22222222,0.1849314875217085,0.26976744,0.08372093,0.18604651,0.23280423,1.2739724695939918,0.33076923,0.58309038,4.808218675564421,3.2993843092929973,1.508834366271424,3.7221260982669944,"sa3016594"
2022,"Steven Sanchez","SEA","DSL",18,42.2,8.226561519317446,2.531249698251522,3.25,0.21093747485429348,0.23493976,0.07228916,0.1626506,0.19480519,0.9843748826533696,0.25438596,0.71428571,2.320312223397228,3.1333954667672415,-0.8130832433700133,3.5631268254196042,"sa3016595"
2022,"Luis Brito","PIT","DSL",20,23.2,7.225351142164533,7.985914420287116,0.9047619,0.38028163906129125,0.16239316,0.17948718,-0.01709402,0.31182796,2.112675772562729,0.38356164,0.63953488,7.225351142164533,5.798998111951153,1.42635303021338,6.100859826115395,"sa3016597"
2022,"Sebastian Duenas","TEX","DSL",20,10.1,11.322584128405703,7.838712088896256,1.44444444,0.8709680098773618,0.25490196,0.17647059,0.07843137,0.17142857,1.451613349795603,0.23809524,0.77669903,5.22580805926417,7.200180701931927,-1.974372642667757,6.158718677541376,"sa3016599"
2022,"Sebastian Duenas","TEX","DSL",20,4,9,9,1,6.75,0.12903226,0.12903226,0,0.41666667,3.5,0.41176471,0.078125,27,16.813082885742187,10.186917114257813,7.99567832686007,"sa3016599"
2022,"Johnny Grullon","SFG","DSL",19,26,6.230769230769231,7.269230769230769,0.85714286,0,0.16071429,0.1875,-0.02678571,0.18681319,1.4615384615384615,0.23287671,0.71052632,3.1153846153846154,4.851544424203726,-1.7361598088191106,5.396754066703411,"sa3016600"
2022,"Luis Joseph","LAD","DSL",19,6.2,8.09999613762086,0,6,1.3499993562701433,0.23076923,0,0.23076923,0.26923077,1.0499994993212227,0.31578947,0.89285714,2.6999987125402867,3.963082814216648,-1.2630841016763612,2.684552141472456,"sa3016602"
2022,"Luis Joseph","LAD","DSL",19,9.2,9.310341765850406,2.793102529755122,3.33333333,2.793102529755122,0.23255814,0.06976744,0.1627907,0.23684211,1.2413789021133876,0.24,0.40816327,6.517239236095285,7.330323108396787,-0.8130838723015019,4.453545981339143,"sa3016602"
2022,"Rony Baez","CHC","CPX",23,8.2,11.423072733118815,2.076922315112512,5.5,1.038461157556256,0.28947368,0.05263158,0.2368421,0.22222222,1.153845730618062,0.29166667,0.69767442,1.038461157556256,3.9138252427591618,-2.875364085202906,3.9950541248412637,"sa3016603"
2022,"Michael Vilchez","LAD","DSL",18,22.2,7.941175356868385,5.558822749807869,1.42857143,0,0.19417476,0.13592233,0.05825243,0.23255814,1.499999789630695,0.3030303,0.64864865,3.5735289105907735,4.298376935328589,-0.7248480247378155,5.055424893121754,"sa3016605"
2022,"Sebastian Javier","TBR","DSL",18,36,6.75,7.25,0.93103448,0.5,0.15168539,0.16292135,-0.01123596,0.24285714,1.75,0.28828829,0.59248555,5.75,6.201971774631077,-0.45197177463107696,6.08075550335149,"sa3016606"
2022,"Rony Cruz","COL","DSL",18,35.1,8.40566158736054,2.547170177988042,3.3,0.2547170177988042,0.21019108,0.06369427,0.14649681,0.27272727,1.3867926524601561,0.34862385,0.71705426,3.0566042135856506,3.501762086210316,-0.44515787262466544,4.210721452348904,"sa3016611"
2022,"Redinson Gomez","COL","DSL",17,45.2,8.474451610876864,1.7737224301835297,4.77777778,0.5912408100611766,0.22395833,0.046875,0.17708333,0.25139665,1.1824816201223531,0.31578947,0.53903346,3.941605400407844,3.637900423501839,0.30370497690600473,3.372033636417097,"sa3016612"
2022,"Bryan Mena","COL","CPX",18,35.2,8.074765203634215,2.7757005387492617,2.90909091,0.2523364126135692,0.19875776,0.06832298,0.13043478,0.26351351,1.4018689589642734,0.33043478,0.63241107,4.542055427044246,3.9235304117931546,0.618525015251091,4.948161272370553,"sa3016613"
2022,"Juan Rodriguez","TBR","CPX",20,15.2,10.340423433745478,4.021275779789908,2.57142857,0,0.28125,0.109375,0.171875,0.11111111,0.8297870656709335,0.16666667,0.625,2.8723398427070777,3.442305549252012,-0.5699657065449344,4.732156818281311,"sa3016615"
2022,"Jonney Rosario","SDP","DSL",17,51.2,9.23225715565765,2.6129029685823535,3.53333333,0.6967741249552942,0.24200913,0.06849315,0.17351598,0.25373134,1.277419229084706,0.32638889,0.67823344,4.006451218492942,3.8130828857421877,0.1933683327507545,3.340918255909468,"sa3016616"
2022,"Gregory Baez","MIL","DSL",20,25.2,12.62337505992356,5.259739608301484,2.4,0.7012986144401978,0.29752066,0.12396694,0.17355372,0.26923077,1.6753244678293615,0.39393939,0.68720379,5.6103889155215825,4.007888056420021,1.6025008591015615,3.6634630127109338,"sa3016617"
2022,"Joel Asencio","SDP","DSL",19,18,9,7,1.28571429,0.5,0.18947368,0.14736842,0.04210526,0.28205128,2,0.3559322,0.21276596,7.5,5.368638441297744,2.131361558702256,5.641184689601263,"sa3016618"
2022,"Luis Arejula","NYY","CPX",20,16.2,8.639998352051096,2.159999588012774,4,1.079999794006387,0.22222222,0.05555556,0.16666666,0.265625,1.2599997596741181,0.32608696,0.85585586,3.239999382019161,4.905283988952676,-1.6652846069335152,4.28218535604574,"sa3016619"
2022,"Kevison Hernandez","PIT","DSL",19,12.2,14.21052274941827,2.1315784124127406,6.66666667,0,0.4,0.06,0.34,0.13636364,0.7105261374709135,0.25,0.58333333,2.842104549883654,2.0762412163688433,0.7658633335148108,2.547447215729179,"sa3016620"
2022,"Gerson Calzadilla","MIL","CPX",19,48,7.125,3.5625,2,0.9375,0.18536585,0.09268293,0.09268292,0.24864865,1.3541666666666667,0.28873239,0.72881356,3.9375,5.280812295277913,-1.3433122952779133,4.914913698534171,"sa3016621"
2022,"Domingo Mejia","MIL","CPX",20,16,7.875,5.0625,1.55555556,1.125,0.18181818,0.11688312,0.06493506,0.25757576,1.625,0.3,0.51587302,7.875,6.19747896194458,1.6775210380554197,5.956054259836674,"sa3016622"
